PointID,WGS_X,WGS_Y,FileName,Admission,Date,DeviceHeight,FileTag,HasDepth,HasTopo,Heading,ID,ImgLayer[0].BlockX,ImgLayer[0].BlockY,ImgLayer[0].ImgFormat,ImgLayer[0].ImgLevel,ImgLayer[1].BlockX,ImgLayer[1].BlockY,ImgLayer[1].ImgFormat,ImgLayer[1].ImgLevel,ImgLayer[2].BlockX,ImgLayer[2].BlockY,ImgLayer[2].ImgFormat,ImgLayer[2].ImgLevel,ImgLayer[3].BlockX,ImgLayer[3].BlockY,ImgLayer[3].ImgFormat,ImgLayer[3].ImgLevel,LayerCount,Links,Links.__len__,Links[0].CPointX,Links[0].CPointY,Links[0].DIR,Links[0].PID,Links[0].RID,Links[0].Type,Links[0].X,Links[0].Y,Links[1].CPointX,Links[1].CPointY,Links[1].DIR,Links[1].PID,Links[1].RID,Links[1].Type,Links[1].X,Links[1].Y,Links[2].CPointX,Links[2].CPointY,Links[2].DIR,Links[2].PID,Links[2].RID,Links[2].Type,Links[2].X,Links[2].Y,Links[3].CPointX,Links[3].CPointY,Links[3].DIR,Links[3].PID,Links[3].RID,Links[3].Type,Links[3].X,Links[3].Y,Links[4].CPointX,Links[4].CPointY,Links[4].DIR,Links[4].PID,Links[4].RID,Links[4].Type,Links[4].X,Links[4].Y,Mode,MoveDir,NorthDir,Obsolete,Pitch,Provider,RX,RY,Rname,Roads.__len__,Roads[0].ID,Roads[0].IsCurrent,Roads[0].Name,Roads[0].Panos.__len__,Roads[0].Panos[0].DIR,Roads[0].Panos[0].Order,Roads[0].Panos[0].PID,Roads[0].Panos[0].Type,Roads[0].Panos[0].X,Roads[0].Panos[0].Y,Roads[0].Panos[1].DIR,Roads[0].Panos[1].Order,Roads[0].Panos[1].PID,Roads[0].Panos[1].Type,Roads[0].Panos[1].X,Roads[0].Panos[1].Y,Roads[0].Panos[2].DIR,Roads[0].Panos[2].Order,Roads[0].Panos[2].PID,Roads[0].Panos[2].Type,Roads[0].Panos[2].X,Roads[0].Panos[2].Y,Roads[0].Panos[3].DIR,Roads[0].Panos[3].Order,Roads[0].Panos[3].PID,Roads[0].Panos[3].Type,Roads[0].Panos[3].X,Roads[0].Panos[3].Y,Roads[0].Panos[4].DIR,Roads[0].Panos[4].Order,Roads[0].Panos[4].PID,Roads[0].Panos[4].Type,Roads[0].Panos[4].X,Roads[0].Panos[4].Y,Roads[0].Width,Roads[1].ID,Roads[1].IsCurrent,Roads[1].Name,Roads[1].Panos,Roads[1].Width,Roads[2].ID,Roads[2].IsCurrent,Roads[2].Name,Roads[2].Panos,Roads[2].Width,Roads[3].ID,Roads[3].IsCurrent,Roads[3].Name,Roads[3].Panos,Roads[3].Width,Roads[4].ID,Roads[4].IsCurrent,Roads[4].Name,Roads[4].Panos,Roads[4].Width,Roll,SwitchID,Time,TimeLine.__len__,TimeLine[0].ID,TimeLine[0].IsCurrent,TimeLine[0].Time,TimeLine[0].TimeDir,TimeLine[0].TimeLine,TimeLine[0].Year,TimeLine[1].ID,TimeLine[1].IsCurrent,TimeLine[1].Time,TimeLine[1].TimeDir,TimeLine[1].TimeLine,TimeLine[1].Year,TimeLine[2].ID,TimeLine[2].IsCurrent,TimeLine[2].Time,TimeLine[2].TimeDir,TimeLine[2].TimeLine,TimeLine[2].Year,TimeLine[3].ID,TimeLine[3].IsCurrent,TimeLine[3].Time,TimeLine[3].TimeDir,TimeLine[3].TimeLine,TimeLine[3].Year,TimeLine[4].ID,TimeLine[4].IsCurrent,TimeLine[4].Time,TimeLine[4].TimeDir,TimeLine[4].TimeLine,TimeLine[4].Year,Type,UserID,Version,X,Y,Z,format_v,id,optver,pid,plane,procdate
2701,121.44781493,31.2088483431,2701_121.447815_31.208848_ID-09000300122002221431005555O_Date-20200222_Time-202002_FH-019c253b.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,351.1,09000300122002221431005555O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,351.1,278.9,0,2.04,9,1352085422,363810209,岳阳路,NA,4c6d3f-448c-8049-6887-330423,1,岳阳路,9,350,0,09000300122002221430528825O,street,1352087128,363801128,350,1,09000300122002221430541015O,street,1352086873,363802413,350,2,09000300122002221430551645O,street,1352086619,363803616,350,3,09000300122002221430565465O,street,1352086366,363805275,350,4,09000300122002221430576275O,street,1352086109,363806602,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12,,202002,NA,09000300122002221431005555O,1,day,,202002,2020,09000300011512191059218035B,0,day,obsolete,201512,2015,09000300001504120601249655R,0,day,obsolete,201504,2015,01000300001310111454383985P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,street,,0,1352085519,363810226,1.8,0,09000300122002221431005555O,NA,09000300122002221431005555O,,20240903
2694,121.447540219,31.2088301219,2694_121.447540_31.208830_ID-09000300122002221431026055O_Date-20200222_Time-202002_FH-95181724.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,351.2,09000300122002221431026055O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352085175,363812427,170,09000300122002221431021985O,4c6d3f-448c-8049-6887-330423,street,1352085212,363812213,1352085126,363812896,349,09000300122211051442518105O,9f20cb-6799-6927-a040-ab9a21,street,1352085126,363812896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,351.2,278.8,0,2.07,9,1352084992,363812666,岳阳路,NA,64eec4-33a1-ee78-e233-169b21,1,岳阳路,NA,0,0,09000300122002221431026055O,street,1352085182,363812701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,4c6d3f-448c-8049-6887-330423,0,岳阳路,NA,550,9f20cb-6799-6927-a040-ab9a21,0,岳阳路,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37,,202002,NA,09000300122002221431026055O,1,day,,202002,2020,09000300121709051225100621Y,0,day,obsolete,201709,2017,09000300011512191059245995B,0,day,obsolete,201512,2015,09000300001504120601294445R,0,day,obsolete,201504,2015,01000300001310111454463515P,0,day,obsolete,201310,2013,street,,0,1352085182,363812701,1.8,0,09000300122002221431026055O,NA,09000300122002221431026055O,,20240903
2698,121.456894642,31.2088322196,2698_121.456895_31.208832_ID-09000300122211051329226235O_Date-20221105_Time-202211_FH-e8ad5b14.jpg,GS京(2023)1378,20221105,2.32,pano_cfg,0,1,173.67,09000300122211051329226235O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352195390,363812489,354,09000300121709041010115091Y,5b6ad8-4ec8-e2ee-51ff-0eb017,street,1352195390,363812489,1352194993,363810538,173,09000300122211051329236395O,b3e785-7940-0901-4dfb-42b217,street,1352195010,363810372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,173.67,96.33,0,5.28,9,1352194961,363811621,陕西南路,NA,492d25-8468-1fc6-4738-04b117,1,陕西南路,NA,0,0,09000300122211051329226235O,street,1352194885,363811613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,5b6ad8-4ec8-e2ee-51ff-0eb017,0,陕西南路,NA,550,b3e785-7940-0901-4dfb-42b217,0,陕西南路,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09,,202211,NA,09000300122211051329226235O,1,day,,202211,2022,09000300122101071216138417I,0,day,obsolete,202101,2021,09000300011512071448346625Z,0,day,obsolete,201512,2015,01000300001310021020103995P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,street,,0,1352194885,363811613,15.16,0,09000300122211051329226235O,NA,09000300122211051329226235O,,20240903
2700,121.44781493,31.2088483431,2700_121.447815_31.208848_ID-09000300122002221431005555O_Date-20200222_Time-202002_FH-019c253b.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,351.1,09000300122002221431005555O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,351.1,278.9,0,2.04,9,1352085422,363810209,岳阳路,NA,4c6d3f-448c-8049-6887-330423,1,岳阳路,9,350,0,09000300122002221430528825O,street,1352087128,363801128,350,1,09000300122002221430541015O,street,1352086873,363802413,350,2,09000300122002221430551645O,street,1352086619,363803616,350,3,09000300122002221430565465O,street,1352086366,363805275,350,4,09000300122002221430576275O,street,1352086109,363806602,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12,,202002,NA,09000300122002221431005555O,1,day,,202002,2020,09000300011512191059218035B,0,day,obsolete,201512,2015,09000300001504120601249655R,0,day,obsolete,201504,2015,01000300001310111454383985P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,street,,0,1352085519,363810226,1.8,0,09000300122002221431005555O,NA,09000300122002221431005555O,,20240903
2699,121.443937215,31.2088353469,2699_121.443937_31.208835_ID-09000300122211070959348295O_Date-20221107_Time-202211_FH-7a2bd88f.jpg,GS(2020)1596,20221107,2.32,pano_cfg,0,1,28.24,09000300122211070959348295O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,28.24,241.76,0,4.36,9,1352043789,363814091,衡山路,NA,fc1ed3-9710-b5a7-a510-882440,1,衡山路,NA,27,0,09000300122211070959326265O,street,1352042575,363813602,27,1,09000300122211070959348295O,street,1352043218,363814391,0,2,09000300122211070959361265O,street,1352043581,363815148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,,202211,6,09000300122211070959348295O,1,day,,202211,2022,09000300122101131019071387I,0,day,obsolete,202101,2021,09000300122002210901493375O,0,day,obsolete,202002,2020,09000300121905191416252249Y,0,day,obsolete,201905,2019,09000300121709041251188111Y,0,day,obsolete,201709,2017,street,,0,1352043218,363814391,15.57,0,09000300122211070959348295O,NA,09000300122211070959348295O,,20240903
2702,121.442904287,31.2088558019,2702_121.442904_31.208856_ID-09000300122211071209210475O_Date-20221107_Time-202211_FH-e7f38207.jpg,GS(2020)1596,20221107,2.32,pano_cfg,0,1,210.72,09000300122211071209210475O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352038783,363809076,212,09000300122211071209228445O,277e15-d7bf-2e12-b5b0-4c4998,street,1352038089,363808003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,210.72,59.28,0,4.86,9,1352039607,363810134,衡山路,NA,7b677c-c86e-f803-6b32-f71d94,1,衡山路,NA,213,0,09000300122211071209177015O,street,1352041743,363813984,213,1,09000300122211071209193735O,street,1352040668,363812154,0,2,09000300122211071209210475O,street,1352039490,363810211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,277e15-d7bf-2e12-b5b0-4c4998,0,衡山路,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,,202211,NA,09000300122211071209210475O,1,day,,202211,2022,09000300122101131038302127I,0,day,obsolete,202101,2021,09000300121905191348333839Y,0,day,obsolete,201905,2019,01000300001310131604343605P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,street,,0,1352039490,363810211,15.63,0,09000300122211071209210475O,NA,09000300122211071209210475O,,20240903
2704,121.438098776,31.2088591128,2704_121.438099_31.208859_ID-09000300122211081529060225O_Date-20221108_Time-202211_FH-95e33076.jpg,GS(2020)1596,20221108,2.32,pano_cfg,0,1,231.9,09000300122211081529060225O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,231.9,38.1,0,3.39,9,1351979918,363814009,淮海中路,NA,5aeeef-9195-01fa-b858-3ac85d,1,淮海中路,8,233,0,09000300122211081528598975O,street,1351985837,363818735,233,1,09000300122211081529023505O,street,1351983579,363817037,233,2,09000300122211081529035535O,street,1351982380,363816157,233,3,09000300122211081529049755O,street,1351980903,363815052,233,4,09000300122211081529060225O,street,1351979775,363814201,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.79,,202211,6,09000300122211081529060225O,1,day,,202211,2022,09000300122002181346546755O,0,day,obsolete,202002,2020,09000300121905181129145759Y,0,day,obsolete,201905,2019,09000300121709040949450171Y,0,day,obsolete,201709,2017,09000300011512181352462135B,0,day,obsolete,201512,2015,street,,0,1351979775,363814201,15.02,0,09000300122211081529060225O,NA,09000300122211081529060225O,,20240903
2708,121.447149227,31.208863481,2708_121.447149_31.208863_ID-09000300122211051442535915O_Date-20221105_Time-202211_FH-8e5c9f4f.jpg,GS京(2023)1378,20221105,2.32,pano_cfg,0,1,351.65,09000300122211051442535915O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352084721,363814481,86,2300030012221023221807222OI,b6e5c4-aa68-b039-602a-fc4800,street,1352085104,363814501,1352084857,363814770,352,09000300122211051442556075O,b83877-5924-07fd-57dc-1e520f,street,1352084791,363815276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,351.65,278.35,0,4.53,9,1352084813,363813919,岳阳路,NA,9f20cb-6799-6927-a040-ab9a21,1,岳阳路,NA,352,0,09000300122211051442518105O,street,1352085126,363812896,0,1,09000300122211051442535915O,street,1352084985,363813942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,b6e5c4-aa68-b039-602a-fc4800,0,,NA,300,b83877-5924-07fd-57dc-1e520f,0,岳阳路,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.66,,202211,NA,09000300122211051442535915O,1,day,,202211,2022,09000300121709051225120471Y,0,day,obsolete,201709,2017,09000300011512191059260945B,0,day,obsolete,201512,2015,09000300001504120601330425R,0,day,obsolete,201504,2015,01000300001310111454499755P,0,day,obsolete,201310,2013,street,,0,1352084985,363813942,16.04,0,09000300122211051442535915O,NA,09000300122211051442535915O,,20240903
2709,121.448051562,31.2088671887,2709_121.448052_31.208867_ID-09000300122002221431021985O_Date-20200222_Time-202002_FH-6456b4a0.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,351.09,09000300122002221431021985O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352085230,363812438,349,09000300122002221431026055O,64eec4-33a1-ee78-e233-169b21,street,1352085182,363812701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,351.09,278.91,0,2.03,9,1352085077,363812189,岳阳路,NA,4c6d3f-448c-8049-6887-330423,1,岳阳路,9,350,0,09000300122002221430528825O,street,1352087128,363801128,350,1,09000300122002221430541015O,street,1352086873,363802413,350,2,09000300122002221430551645O,street,1352086619,363803616,350,3,09000300122002221430565465O,street,1352086366,363805275,350,4,09000300122002221430576275O,street,1352086109,363806602,550,64eec4-33a1-ee78-e233-169b21,0,岳阳路,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33,,202002,NA,09000300122002221431021985O,1,day,,202002,2020,01000300001310111454446695P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,street,,0,1352085212,363812213,1.8,0,09000300122002221431021985O,NA,09000300122002221431021985O,,20240903
2710,121.448051562,31.2088671887,2710_121.448052_31.208867_ID-09000300122002221431021985O_Date-20200222_Time-202002_FH-6456b4a0.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,351.09,09000300122002221431021985O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352085230,363812438,349,09000300122002221431026055O,64eec4-33a1-ee78-e233-169b21,street,1352085182,363812701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,351.09,278.91,0,2.03,9,1352085077,363812189,岳阳路,NA,4c6d3f-448c-8049-6887-330423,1,岳阳路,9,350,0,09000300122002221430528825O,street,1352087128,363801128,350,1,09000300122002221430541015O,street,1352086873,363802413,350,2,09000300122002221430551645O,street,1352086619,363803616,350,3,09000300122002221430565465O,street,1352086366,363805275,350,4,09000300122002221430576275O,street,1352086109,363806602,550,64eec4-33a1-ee78-e233-169b21,0,岳阳路,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33,,202002,NA,09000300122002221431021985O,1,day,,202002,2020,01000300001310111454446695P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,street,,0,1352085212,363812213,1.8,0,09000300122002221431021985O,NA,09000300122002221431021985O,,20240903
2703,121.453446459,31.2088588101,2703_121.453446_31.208859_ID-09000300122002221452075615O_Date-20200222_Time-202002_FH-d8908ecf.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,355.08,09000300122002221452075615O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,355.08,274.92,0,1.88,9,1352151039,363811325,襄阳南路,NA,ad9009-dac1-2e63-bf85-05bf3b,1,襄阳南路,6,357,0,09000300122002221452035095O,street,1352151067,363806594,358,1,09000300122002221452048665O,street,1352150983,363808222,358,2,09000300122002221452061085O,street,1352150984,363809671,358,3,09000300122002221452064365O,street,1352150897,363810049,356,4,09000300122002221452075615O,street,1352150814,363811326,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,,202002,NA,09000300122002221452075615O,1,day,,202002,2020,09000300011512071355168355Z,0,day,obsolete,201512,2015,09000300001504120633048625R,0,day,obsolete,201504,2015,01000300001310111311534465P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,street,,0,1352150814,363811326,1.8,0,09000300122002221452075615O,NA,09000300122002221452075615O,,20240903
2711,121.448051562,31.2088671887,2711_121.448052_31.208867_ID-09000300122002221431021985O_Date-20200222_Time-202002_FH-6456b4a0.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,351.09,09000300122002221431021985O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352085230,363812438,349,09000300122002221431026055O,64eec4-33a1-ee78-e233-169b21,street,1352085182,363812701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,351.09,278.91,0,2.03,9,1352085077,363812189,岳阳路,NA,4c6d3f-448c-8049-6887-330423,1,岳阳路,9,350,0,09000300122002221430528825O,street,1352087128,363801128,350,1,09000300122002221430541015O,street,1352086873,363802413,350,2,09000300122002221430551645O,street,1352086619,363803616,350,3,09000300122002221430565465O,street,1352086366,363805275,350,4,09000300122002221430576275O,street,1352086109,363806602,550,64eec4-33a1-ee78-e233-169b21,0,岳阳路,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33,,202002,NA,09000300122002221431021985O,1,day,,202002,2020,01000300001310111454446695P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,street,,0,1352085212,363812213,1.8,0,09000300122002221431021985O,NA,09000300122002221431021985O,,20240903
2713,121.448173414,31.208874376,2713_121.448173_31.208874_ID-09000300122002221430581895O_Date-20200222_Time-202002_FH-eb30d422.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,350.63,09000300122002221430581895O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,350.63,279.37,0,1.89,9,1352085934,363807277,岳阳路,NA,4c6d3f-448c-8049-6887-330423,1,岳阳路,9,350,0,09000300122002221430528825O,street,1352087128,363801128,350,1,09000300122002221430541015O,street,1352086873,363802413,350,2,09000300122002221430551645O,street,1352086619,363803616,350,3,09000300122002221430565465O,street,1352086366,363805275,350,4,09000300122002221430576275O,street,1352086109,363806602,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,,202002,NA,09000300122002221430581895O,1,day,,202002,2020,09000300011512191059191205B,0,day,obsolete,201512,2015,09000300001504120601188905R,0,day,obsolete,201504,2015,01000300001310111454305245P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,street,,0,1352086028,363807294,1.8,0,09000300122002221430581895O,NA,09000300122002221430581895O,,20240903
2715,121.447543655,31.2088854072,2715_121.447544_31.208885_ID-09000300122211051442518105O_Date-20221105_Time-202211_FH-dc37ce96.jpg,GS京(2023)1378,20221105,2.32,pano_cfg,0,1,351.3,09000300122211051442518105O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352085124,363813026,169,09000300122002221431026055O,64eec4-33a1-ee78-e233-169b21,street,1352085182,363812701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,351.3,278.7,0,5.03,9,1352084934,363812991,岳阳路,NA,9f20cb-6799-6927-a040-ab9a21,1,岳阳路,NA,352,0,09000300122211051442518105O,street,1352085126,363812896,0,1,09000300122211051442535915O,street,1352084985,363813942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,64eec4-33a1-ee78-e233-169b21,0,岳阳路,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13,,202211,NA,09000300122211051442518105O,1,day,,202211,2022,09000300001504120601312955R,0,day,obsolete,201504,2015,01000300001310111454480935P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,street,,0,1352085126,363812896,16.05,0,09000300122211051442518105O,NA,09000300122211051442518105O,,20240903
2714,121.452924233,31.2088787694,2714_121.452924_31.208879_ID-09000300122002221452086395O_Date-20200222_Time-202002_FH-338f0bff.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,355.8,09000300122002221452086395O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352150732,363813341,356,09000300122211051242120005O,bb5512-47c0-cfce-470f-0a70c7,street,1352150697,363814241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,355.8,274.2,0,1.99,9,1352151039,363812547,襄阳南路,NA,ad9009-dac1-2e63-bf85-05bf3b,1,襄阳南路,6,357,0,09000300122002221452035095O,street,1352151067,363806594,358,1,09000300122002221452048665O,street,1352150983,363808222,358,2,09000300122002221452061085O,street,1352150984,363809671,358,3,09000300122002221452064365O,street,1352150897,363810049,356,4,09000300122002221452075615O,street,1352150814,363811326,550,bb5512-47c0-cfce-470f-0a70c7,0,襄阳南路,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,,202002,NA,09000300122002221452086395O,1,day,,202002,2020,09000300121709041014558701Y,0,day,obsolete,201709,2017,09000300001504120633068285R,0,day,obsolete,201504,2015,01000300001310111311549265P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,street,,0,1352150730,363812529,1.8,0,09000300122002221452086395O,NA,09000300122002221452086395O,,20240903
2717,121.456873118,31.2088871996,2717_121.456873_31.208887_ID-09000300122211051329226235O_Date-20221105_Time-202211_FH-e8ad5b14.jpg,GS京(2023)1378,20221105,2.32,pano_cfg,0,1,173.67,09000300122211051329226235O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352195390,363812489,354,09000300121709041010115091Y,5b6ad8-4ec8-e2ee-51ff-0eb017,street,1352195390,363812489,1352194993,363810538,173,09000300122211051329236395O,b3e785-7940-0901-4dfb-42b217,street,1352195010,363810372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,173.67,96.33,0,5.28,9,1352194961,363811621,陕西南路,NA,492d25-8468-1fc6-4738-04b117,1,陕西南路,NA,0,0,09000300122211051329226235O,street,1352194885,363811613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,5b6ad8-4ec8-e2ee-51ff-0eb017,0,陕西南路,NA,550,b3e785-7940-0901-4dfb-42b217,0,陕西南路,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09,,202211,NA,09000300122211051329226235O,1,day,,202211,2022,09000300122101071216138417I,0,day,obsolete,202101,2021,09000300011512071448346625Z,0,day,obsolete,201512,2015,01000300001310021020103995P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,street,,0,1352194885,363811613,15.16,0,09000300122211051329226235O,NA,09000300122211051329226235O,,20240903
