u,v,lon,lat,length,N01,N02,N03,N06,N07,N08,N14,N15,N17,N_YP,N_GC,N_MED,N_WAIT,priority,csvi_E,csvi_S_env,csvi_S_contact,csvi_AC_phys,csvi_AC_social,AC_med_dom,AC_tech_dom,AC_mkt_dom,AC_sport_dom,AC_soc_cul_dom
856908687,856908464,121.4450483,31.18651285,251.12611089994775,0.0,0.733642118542221,0.042287555030806605,0.36040289581366075,0.3805628845766123,0.4381815982036374,0.052812165240691857,0.35837016867354715,0.14741839352190694,0.7880497204830035,0.8025460013852609,0.0,0.0,0.5611894099595378,0.6098797582243233,0.056181641513728016,0.6672607097079631,0.010688627123562253,0.0,7.4244846676959805e-09,1.1532570210359216e-08,9.20265413967246e-09,1.0508864374929505e-08,9.359005510077862e-09
856908687,11813767445,121.44535675,31.188478,301.8738292579801,0.057971014492753624,0.8883849898171883,0.08239729251656275,0.19767075857727417,0.36481950587588435,0.41642144507404116,0.08537421180842295,0.5529022775038974,0.14322387311658683,0.8501735733372002,0.9427507307784672,0.16666666666666666,0.4,0.7693452150632819,0.7772024967831137,0.06357859177375075,0.7146832782120316,0.02188550986035598,0.0,0.10028732767414547,0.050729260446362986,0.03620567301740256,0.046226201804731894,0.036820800621548536
6522676637,267698749,121.44653790000001,31.18656405,119.54925070904925,0.07246376811594203,0.6275501175878317,0.11288411069679756,0.36040289581366075,0.14429917340661966,0.1468511914596667,0.12179029028571904,0.38743711771747796,0.14859889187288375,0.5529936173399073,0.6198986958351771,0.0,0.0,0.3678972485571448,0.539589109910913,0.046636683905224144,0.5003902247685577,0.0022753345921287054,0.03256152046322264,0.012095298563584884,0.015186537456903106,0.019910284856597505,0.013838481756306652,0.020248556867611248
6522676637,2376297244,121.4471247,31.1856767,107.21633877653834,0.0,0.8525900741504638,0.037528042353294606,0.7130416535515686,0.2522380793463392,0.3122334507614632,0.07151111297046171,0.51067553894284,0.13409644666423728,0.8278193172792663,0.8443037543965775,0.0,0.0,0.6781797233072875,0.7262010267697645,0.05863743500673359,0.6998456251137836,0.00643106440418758,0.03724692164121003,0.015174326910359031,0.01905248413646527,0.03375199150532045,0.017361261899429874,0.013828857617013834
6522676637,6522676635,121.44667240000001,31.186009,40.29305203236708,0.0,0.7726144787740593,0.06845030739397621,0.7130416535515686,0.2513308832936448,0.407688995134235,0.09952708751339434,0.6610971263715715,0.1052978499924972,0.8520044490616594,0.821026311402336,0.0,0.0,0.4512682181351769,0.6560961355810653,0.035643539414985895,0.6011614287868302,0.3031795250927692,0.05289790551187642,0.08155746460497813,0.10240139874399137,0.18140685044741472,0.0933115854986989,0.07432596993040562
267698751,603836889,121.45183415,31.188820550000003,36.42437947149338,0.0,0.8760729654580641,0.015725984356608543,0.3636029797502886,0.423447938214941,0.49264315442152695,0.029768338732898095,0.24945974257094508,0.17137860567476257,0.8492460592475048,0.833641399007284,0.0,0.0,0.7374526098635668,0.7279193397471593,0.0723205052631536,0.7241863928705804,0.01545590133210989,0.0,8.54162710495408e-09,1.326784533978432e-08,1.0587353002284212e-08,1.2090105213327891e-08,1.0767230147045822e-08
267698751,712751424,121.45192065,31.18867455,11.429743960388281,0.0,0.8760729654580641,0.02414024650805581,0.3636029797502886,0.3041042819742869,0.3906633379557906,0.03751484575539218,0.3496562586931925,0.17270226433159722,0.8492460592475048,0.833641399007284,0.0,0.0,0.7018371039510317,0.7279193397471593,0.032651598121602614,0.7253877474130513,0.010786854218888926,0.0,7.450342583273634e-09,1.1572735722208185e-08,9.234705044817347e-09,1.0545464535073451e-08,9.391600954098826e-09
267698751,712751629,121.4519988,31.188314,80.87480449803235,0.0,0.8760729654580641,0.024160656116987013,0.3636029797502886,0.19627658547471913,0.3200035960388039,0.03569414075944748,0.529099846865724,0.17003580793960427,0.8492460592475048,0.833641399007284,0.0,0.0,0.6823541330539353,0.7279193397471593,0.041371852009152235,0.6956243598979192,0.07857280436287573,0.0,1.5845834183464287e-08,2.4613586456394714e-08,1.96409229827764e-08,2.2428724658316822e-08,1.9974618585998684e-08
267698751,603837124,121.44976745,31.188122149999998,416.8139999612646,0.0,0.6621689256048845,0.06862116983271013,0.5763298709474347,0.4040908028168366,0.497306210534206,0.09102137111483567,0.6728695945896046,0.07793167298001065,0.7251853668201762,0.6594745116502992,0.0,0.0,0.37428440412186276,0.5519023393220964,0.018516088107264843,0.5146692395947281,0.2793347372491825,0.0,2.5659675373355604e-08,3.98575821842301e-08,3.180518626763387e-08,3.631956431623875e-08,3.2345550426002707e-08
603836889,267698751,121.45183415,31.188820550000003,36.42437947149338,0.0,0.8760729654580641,0.015725984356608543,0.3636029797502886,0.423447938214941,0.49264315442152695,0.029768338732898095,0.24945974257094508,0.17137860567476257,0.8492460592475048,0.833641399007284,0.0,0.0,0.7374526098635668,0.7279193397471593,0.0723205052631536,0.7241863928705804,0.01545590133210989,0.0,8.54162710495408e-09,1.326784533978432e-08,1.0587353002284212e-08,1.2090105213327891e-08,1.0767230147045822e-08
603836889,712751424,121.4518913,31.1888364,36.401177767690434,0.0,0.8760729654580641,0.017513400560405862,0.3636029797502886,0.43368257550741507,0.5046248433475473,0.03206123040531567,0.2653535577705969,0.15587403832511088,0.8492460592475048,0.833641399007284,0.0,0.0,0.708935463305362,0.7279193397471593,0.05412242541471984,0.7115837108083917,0.026805103965260545,0.0,1.0529758792431617e-08,1.635604193517037e-08,1.30516436733372e-08,1.4904173421200538e-08,1.3273388655099808e-08
603836889,603836984,121.449697,31.188421400000003,419.96412841868533,0.0,0.6621689256048845,0.05938422501576718,0.5763298709474347,0.5782452963114345,0.6394321032080196,0.0844452661447518,0.6789492917926028,0.07733989267825625,0.7251853668201762,0.6594745116502992,0.0,0.0,0.39336391986029967,0.5519023393220964,0.03056802511042057,0.5297969470978791,0.21230675070654093,0.0,2.3118933145090896e-08,3.5911006839899797e-08,2.8655934429790583e-08,3.2723312632312e-08,2.91427933892108e-08
603836889,622623764,121.45108035000001,31.1908436,437.21079299562143,0.0,0.8108866416975798,0.018538979834235483,0.0,0.14863635967473024,0.22694223142740055,0.007541028130095232,0.44002246306509996,0.19630771452865278,0.7985400364421662,0.8460101777845881,0.0,0.0,0.6122387127227186,0.6721161194927655,0.04727363430535043,0.6688947691674264,0.0052650516816658555,0.0,5.67267967920945e-09,8.811463638144027e-09,7.031290583715746e-09,8.02930089553682e-09,7.1507508939476905e-09
603836889,2412404190,121.4529556,31.189467800000003,246.56637641799537,0.0,0.3901053029603219,0.04378575112793746,0.3636029797502886,0.40819057201661624,0.47251089235537236,0.05528269287081391,0.5837568503373652,0.14059033593930997,0.24345597926268725,0.355123278643373,0.0,0.0,0.10405708027959652,0.33514441245852833,0.04376485677988251,0.20034107777347968,0.04241428297446896,0.0,1.2535970366439586e-08,1.947232230608292e-08,1.5538344376880124e-08,1.7743832506281015e-08,1.5802337937898896e-08
712751424,267698751,121.45192065,31.18867455,11.429743960388281,0.0,0.8760729654580641,0.02414024650805581,0.3636029797502886,0.3041042819742869,0.3906633379557906,0.03751484575539218,0.3496562586931925,0.17270226433159722,0.8492460592475048,0.833641399007284,0.0,0.0,0.7018371039510317,0.7279193397471593,0.032651598121602614,0.7253877474130513,0.010786854218888926,0.0,7.450342583273634e-09,1.1572735722208185e-08,9.234705044817347e-09,1.0545464535073451e-08,9.391600954098826e-09
712751424,603836889,121.4518913,31.1888364,36.401177767690434,0.0,0.8760729654580641,0.017513400560405862,0.3636029797502886,0.43368257550741507,0.5046248433475473,0.03206123040531567,0.2653535577705969,0.15587403832511088,0.8492460592475048,0.833641399007284,0.0,0.0,0.708935463305362,0.7279193397471593,0.05412242541471984,0.7115837108083917,0.026805103965260545,0.0,1.0529758792431617e-08,1.635604193517037e-08,1.30516436733372e-08,1.4904173421200538e-08,1.3273388655099808e-08
712751629,267698751,121.4519988,31.188314,80.87480449803235,0.0,0.8760729654580641,0.024160656116987013,0.3636029797502886,0.19627658547471913,0.3200035960388039,0.03569414075944748,0.529099846865724,0.17003580793960427,0.8492460592475048,0.833641399007284,0.0,0.0,0.6823541330539353,0.7279193397471593,0.041371852009152235,0.6956243598979192,0.07857280436287573,0.0,1.5845834183464287e-08,2.4613586456394714e-08,1.96409229827764e-08,2.2428724658316822e-08,1.9974618585998684e-08
712751629,714005808,121.45110134999999,31.18671525,383.58519880127494,0.0,0.7550216659375429,0.012400671843232123,0.6052355471618928,0.5452894912051266,0.5496833386152111,0.04058481375023813,0.6572260151754833,0.025839669644196917,0.7937260708197461,0.7567557395322317,0.0,0.0,0.5093280162696162,0.6243997318329408,0.017476915054984735,0.6238412541171915,0.05806446011487672,0.0,1.4125172780555792e-08,2.1940855711372456e-08,1.7508161923770213e-08,1.999324285349646e-08,1.7805622316012944e-08
267698847,856908986,121.4500451,31.20014735,153.96194034431724,0.11594202898550725,0.9280483740662622,0.06677311343543181,0.3339103976497744,0.630179855794619,0.6276435698332153,0.07459104347102921,0.6285322695162329,0.09299371932005744,0.8195671038852981,0.9481330709674317,0.3333333333333333,0.4,0.7823367955761386,0.8537929774967689,0.039793897747400664,0.6806163178033344,0.029728420860855066,0.0,0.17001908083839537,0.0860023138796784,0.06138019020334834,0.07836818991830846,0.062423028139924244
267698847,9708924973,121.45068384999999,31.20113915,201.21869706731547,0.057971014492753624,0.9141764315585797,0.11034231952638143,0.215140069247718,0.2831096100259828,0.34717765922385496,0.11025090287134187,0.4158544978618427,0.08386246505204302,0.789441963697776,0.9149426532621662,0.16666666666666666,0.4,0.7030354693434181,0.8427096813184431,0.04126629904339923,0.6543367684851745,0.010107472072707926,0.07494319231671538,0.08172668439625341,0.055011899666436194,0.07099997762037587,0.05012868615206989,0.03992926708586301
267698847,3349528568,121.44919175,31.2005937,107.51689301576079,0.2318840579710145,0.9323922943254113,0.127837173786654,0.3339103976497744,0.4543867403309295,0.4891938840913262,0.13642453901437615,0.5984690738811936,0.10164496570441338,0.7996908298830249,0.9286044166609368,0.6666666666666666,0.4,0.8639184314192796,0.939149737563186,0.061045563893286574,0.6621846885407524,0.05629593097630188,0.0,0.3383767451184765,0.17116421815693988,0.12216057676298948,0.15597057044893556,0.12423606208456298
267698847,856908984,121.44952065,31.20113145,86.57395367126153,0.1739130434782609,0.9363093813504975,0.1509814591026719,0.215140069247718,0.8181817456137176,0.7925039838828344,0.15543310122892223,0.7859967874511047,0.08947863619521247,0.8218392292585232,0.8224244078670923,0.5,0.4,0.8045614659370184,0.8978943605738161,0.04156395199545684,0.662922546087191,0.1297096360849829,0.0,0.4016637189890463,0.20317724966227588,0.1450084034567829,0.1851419173545654,0.14747206907505575
856908986,267698847,121.4500451,31.20014735,153.96194034431724,0.11594202898550725,0.9280483740662622,0.06677311343543181,0.3339103976497744,0.630179855794619,0.6276435698332153,0.07459104347102921,0.6285322695162329,0.09299371932005744,0.8195671038852981,0.9481330709674317,0.3333333333333333,0.4,0.7823367955761386,0.8537929774967689,0.039793897747400664,0.6806163178033344,0.029728420860855066,0.0,0.17001908083839537,0.0860023138796784,0.06138019020334834,0.07836818991830846,0.062423028139924244
856908986,622621883,121.450812,31.198643349999998,210.959056108484,0.2318840579710145,0.9363339657705982,0.1306489592358056,0.3339103976497744,0.8243309661345045,0.7976535954661987,0.1393309477805579,0.7575956395010875,0.11287730779006419,0.8752227348927656,0.9243200387674532,0.6666666666666666,0.4,0.8713904263243162,0.9628665391705742,0.05586235981980749,0.7247499051536483,0.09357596536711539,0.041062560596592246,0.42917933924390134,0.22854864016411497,0.19600630114904338,0.20826117844934755,0.16588737619650065
856908986,856909028,121.45134535,31.1999459,207.66894396657645,0.0,0.9332464194580915,0.041006474413178555,0.3339103976497744,0.3938848214182854,0.42688271772886316,0.04857326276459512,0.5504288076386764,0.10038905918415471,0.8469922538478347,0.9857902451678918,0.0,0.0,0.7602925953551375,0.7771164676275024,0.056570445135429887,0.7126190268219006,0.015842632845807572,0.0,8.62223193692497e-09,1.3393050108277291e-08,1.0687262750073442e-08,1.2204195993369725e-08,1.0868837342739386e-08
856908986,3349528503,121.45012080000001,31.1994313,52.11883065883458,0.1739130434782609,0.9848537956280645,0.10639102982256693,0.3339103976497744,0.25938896018963037,0.35125077454151504,0.11374865234905757,0.4887403553752606,0.14586580596955473,0.8310210504534502,0.9078125167400799,0.5,0.4,0.9313249808620631,0.9659917897152798,0.08930014596104921,0.7075815445380184,0.01671448945812813,0.04216543155154267,0.19070591809650841,0.10316075488897518,0.09247985239257224,0.09400353626026774,0.0748771331243748
9708924973,267698847,121.45068384999999,31.20113915,201.21869706731547,0.057971014492753624,0.9141764315585797,0.11034231952638143,0.215140069247718,0.2831096100259828,0.34717765922385496,0.11025090287134187,0.4158544978618427,0.08386246505204302,0.789441963697776,0.9149426532621662,0.16666666666666666,0.4,0.7030354693434181,0.8427096813184431,0.04126629904339923,0.6543367684851745,0.010107472072707926,0.07494319231671538,0.08172668439625341,0.055011899666436194,0.07099997762037587,0.05012868615206989,0.03992926708586301
9708924973,856909006,121.45188909999999,31.2015797,48.18065106026758,0.0,0.9044815471452581,0.017004286179226964,0.0,0.23625331701120203,0.3333773720536564,0.0076470649752280505,0.6024356957868438,0.07500796185658241,0.8082688397046618,0.8656015665834326,0.0,0.0,0.6251247453260942,0.7527506118695575,0.03964547475160027,0.613265943718346,0.1572672700841036,0.0,2.062725855560204e-08,3.2040649039892975e-08,2.5567501965858767e-08,2.919651292844483e-08,2.600188903610317e-08
9708924973,856909028,121.4519841,31.200937699999997,198.8002872271631,0.057971014492753624,0.9987916023657184,0.03642626919213035,0.0,0.5200737350079145,0.5982569339282311,0.026898840870643086,0.7415966440031717,0.0792392292922828,0.8528346803530079,0.9157949235036296,0.16666666666666666,0.4,0.7436850235803188,0.8719136572269549,0.050324169046116966,0.6202614727362153,0.3344187831083533,0.0,0.32289380095149384,0.1633323382439161,0.11657093321706218,0.14883389906472225,0.1185514515415912
3349528568,267698847,121.44919175,31.2005937,107.51689301576079,0.2318840579710145,0.9323922943254113,0.127837173786654,0.3339103976497744,0.4543867403309295,0.4891938840913262,0.13642453901437615,0.5984690738811936,0.10164496570441338,0.7996908298830249,0.9286044166609368,0.6666666666666666,0.4,0.8639184314192796,0.939149737563186,0.061045563893286574,0.6621846885407524,0.05629593097630188,0.0,0.3383767451184765,0.17116421815693988,0.12216057676298948,0.15597057044893556,0.12423606208456298
3349528568,856908984,121.4489986,31.20094615,297.18128080948304,0.2318840579710145,0.9998509340199113,0.17273752816664045,0.215140069247718,0.4543867403309295,0.4891938840913262,0.17382487629691268,0.5984690738811936,0.10164496570441338,0.8657500373830277,0.8385502362140916,0.6666666666666666,0.4,0.9894689931308536,1.0,0.061045563893286574,0.7168850728755796,0.05629593097630188,0.0,0.3383767451184765,0.17116421815693988,0.12216057676298948,0.15597057044893556,0.12423606208456298
3349528568,3349528529,121.44886650000001,31.19999035,100.22439484724809,0.11594202898550725,0.9323922943254113,0.062991274250749,0.3636029797502886,0.3818051701540024,0.47446059334923385,0.06963598323348302,0.518760801644022,0.08894924928879196,0.7996908298830249,0.9286044166609368,0.3333333333333333,0.4,0.7472188860097563,0.8572195548376551,0.059654657608917076,0.6256670041745404,0.10974717273529533,0.0,0.31002268305297365,0.1568216224110355,0.11192420967957409,0.1429011166559935,0.11382578104141663
856908984,267698847,121.44952065,31.20113145,86.57395367126153,0.1739130434782609,0.9363093813504975,0.1509814591026719,0.215140069247718,0.8181817456137176,0.7925039838828344,0.15543310122892223,0.7859967874511047,0.08947863619521247,0.8218392292585232,0.8224244078670923,0.5,0.4,0.8045614659370184,0.8978943605738161,0.04156395199545684,0.662922546087191,0.1297096360849829,0.0,0.4016637189890463,0.20317724966227588,0.1450084034567829,0.1851419173545654,0.14747206907505575
856908984,640448687,121.4491073,31.20190005,101.59780716958167,0.057971014492753624,0.8993004723419311,0.1246684548318208,0.215140069247718,0.7749067155112038,0.747873831932731,0.1285695776377994,0.7453461487855294,0.10103825672087885,0.8527198253351289,0.919433495985496,0.16666666666666666,0.4,0.7580938118648757,0.7776272564363547,0.06363729775074685,0.7028238842450569,0.0828569863766482,0.0,0.16742880284160555,0.08469204975979176,0.06044504953948226,0.07717423335181328,0.0614719996113076
856908984,3349528568,121.4489986,31.20094615,297.18128080948304,0.2318840579710145,0.9998509340199113,0.17273752816664045,0.215140069247718,0.4543867403309295,0.4891938840913262,0.17382487629691268,0.5984690738811936,0.10164496570441338,0.8657500373830277,0.8385502362140916,0.6666666666666666,0.4,0.9894689931308536,1.0,0.061045563893286574,0.7168850728755796,0.05629593097630188,0.0,0.3383767451184765,0.17116421815693988,0.12216057676298948,0.15597057044893556,0.12423606208456298
856908984,856909015,121.45049795,31.20193425,244.1340734722516,0.0,0.9514116456581483,0.16953802841161386,0.215140069247718,0.66870773804178,0.6619105981836627,0.16990529621491626,0.7039067617285202,0.06927312842780906,0.8948843287151359,0.9230036815154411,0.0,0.0,0.7470944051932067,0.8331492235720979,0.051962359135736526,0.7237395946815359,0.03533747581867447,0.0785542042356888,0.046049027082122905,0.057817942316335406,0.10242605026573928,0.05268564623123512,0.041965975999787984
287798152,376538089,121.42482135,31.18996885,73.93201851605313,0.07246376811594203,0.458279184160515,0.06447243137220904,0.0,0.3582957640981313,0.42481743720776116,0.05535152553150813,0.6047469085331775,0.1503057403965208,0.48466490160575876,0.521213421600652,0.0,0.994,0.17921621089338055,0.3913077313662384,0.03941496181994027,0.39261391099320325,0.06057772755164559,0.17164528928320066,0.09347057178235911,0.25738561986380715,0.08375971015339126,0.10694161831452044,0.1219730608811362
287798152,376579785,121.4252679,31.190794150000002,128.32251653907173,0.07246376811594203,0.46634970805542464,0.043244189938766324,0.0,0.40528934280416956,0.5139967358618592,0.03340203902981692,0.6728077820972395,0.1446256447317516,0.46427634132256784,0.5362449403560662,0.0,0.9997,0.17541596629991973,0.3984203045073536,0.036268161707859126,0.3387769809023838,0.2736514113545084,0.016664819789800323,0.07574476060789888,0.09510312111029261,0.0678754721745055,0.08666115038977336,0.17134015950371287
287798152,376568694,121.42620265,31.1897579,258.59976088922366,0.0,0.47744273962906697,0.013604827282196506,0.0,0.34745666948118614,0.4607313515521844,0.005762978927107717,0.6607783090569747,0.14087785593326735,0.4860780819331655,0.49920675166875456,0.0,0.9961,0.19312263323498566,0.39202864526806064,0.036460532458228,0.35084532388934064,0.18402200592886525,0.0,2.189630577019595e-08,3.401188027783246e-08,2.7140486910340662e-08,3.0992764878640864e-08,2.7601598700210958e-08
376538089,287798152,121.42482135,31.18996885,73.93201851605313,0.07246376811594203,0.458279184160515,0.06447243137220904,0.0,0.3582957640981313,0.42481743720776116,0.05535152553150813,0.6047469085331775,0.1503057403965208,0.48466490160575876,0.521213421600652,0.0,0.994,0.17921621089338055,0.3913077313662384,0.03941496181994027,0.39261391099320325,0.06057772755164559,0.17164528928320066,0.09347057178235911,0.25738561986380715,0.08375971015339126,0.10694161831452044,0.1219730608811362
376538089,1679025087,121.42349325,31.19041795,278.95571195161574,0.0,0.47181451275192954,0.03177978885126139,0.0,0.3599643793918459,0.3134600046753887,0.020585401170820857,0.4295521404709346,0.047975162069715346,0.4290364140693135,0.43793001924614927,0.0,0.0,0.1822284356342278,0.3915439375978705,0.04229161901994174,0.3742491297941491,0.06951815824908486,0.08721266683310203,0.05774781688481557,0.17997303635586134,0.05174827019900691,0.06607047409703752,0.05262746361852748
376538089,10569486882,121.4242112,31.188792499999998,212.65208650390247,0.07246376811594203,0.4600278427730932,0.04050396586516529,0.0,0.4234803706877278,0.5029625440382419,0.03179370795849959,0.622145423069554,0.16616744294768349,0.41331368933665563,0.5485481154024701,0.0,1.0,0.17392798011085067,0.3800603709808245,0.05109949803075236,0.32914334706510456,0.11531739320229661,0.01522477486268233,0.051570656987121294,0.06475075500685964,0.04621286891988358,0.05900305743902171,0.11665657826359212
376579785,287798152,121.4252679,31.190794150000002,128.32251653907173,0.07246376811594203,0.46634970805542464,0.043244189938766324,0.0,0.40528934280416956,0.5139967358618592,0.03340203902981692,0.6728077820972395,0.1446256447317516,0.46427634132256784,0.5362449403560662,0.0,0.9997,0.17541596629991973,0.3984203045073536,0.036268161707859126,0.3387769809023838,0.2736514113545084,0.016664819789800323,0.07574476060789888,0.09510312111029261,0.0678754721745055,0.08666115038977336,0.17134015950371287
376579785,287798155,121.42569449999999,31.191578300000003,64.03546447169849,0.07246376811594203,0.46634970805542464,0.11272552952640347,0.3586717028643374,0.41726664420496495,0.48751598638275406,0.12444944824219434,0.636974129802016,0.15877286864671913,0.46427634132256784,0.5362449403560662,0.0,0.0,0.18925902999322536,0.40996990032508146,0.02998423136528707,0.3731877639060447,0.0740445108294312,0.05865767432268495,0.06543817551419578,0.08216244504851773,0.10771893790876487,0.07486917278438811,0.1095490624907639
376579785,856926516,121.42617525,31.19145825,143.8682677229334,0.0,0.46141874303345876,0.10929101147025719,0.3586717028643374,0.17743851828170548,0.2729588874589249,0.11965620179998257,0.4666546245592236,0.10152668599968737,0.4913975292748971,0.5424024975731262,0.0,0.9999,0.21300467183577393,0.3922936795075994,0.046436162470166874,0.4049977108124036,0.02446986293071053,0.04011565774421855,0.026401008903994817,0.03314840956737856,0.05872330506063631,0.030205941436652783,0.024060098035328232
376568694,287798152,121.42620265,31.1897579,258.59976088922366,0.0,0.47744273962906697,0.013604827282196506,0.0,0.34745666948118614,0.4607313515521844,0.005762978927107717,0.6607783090569747,0.14087785593326735,0.4860780819331655,0.49920675166875456,0.0,0.9961,0.19312263323498566,0.39202864526806064,0.036460532458228,0.35084532388934064,0.18402200592886525,0.0,2.189630577019595e-08,3.401188027783246e-08,2.7140486910340662e-08,3.0992764878640864e-08,2.7601598700210958e-08
376568694,376568683,121.42789015,31.1891292,93.19421920902049,0.0,0.4853969920595075,0.0222309299865775,0.0,0.2546693497795852,0.34748290667282855,0.01341209395430025,0.5920107527195039,0.1800410035613993,0.5015520289024876,0.5286270392849752,0.0,1.0,0.21606646513090205,0.39848770647837606,0.03161249647125844,0.3946833768769499,0.12946817252082463,0.0,1.9157508787905353e-08,2.9757663331622772e-08,2.3745746060990837e-08,2.7116179859536795e-08,2.4149181839580984e-08
376568694,376578534,121.42765945,31.190277299999998,233.96872133339525,0.0,0.44154256044717227,0.03556860611131906,0.0,0.5844654719060951,0.5943540740464759,0.026453448248853956,0.7300244357048943,0.019646646680365146,0.44515051325742644,0.33615467114665804,0.0,1.0,0.15854021375479835,0.36228630550544183,0.014032027914982129,0.33002165812979956,0.27328039455455627,0.0,2.5446891406984943e-08,3.95270614623697e-08,3.154144038672486e-08,3.601838276036886e-08,3.207732355197008e-08
287798155,856926516,121.42631965000001,31.191718350000002,95.27556766213736,0.0,0.47113821186688126,0.1099536744690028,0.3586717028643374,0.1883392701203752,0.28329084836969454,0.12096182302532733,0.45863348002560517,0.13861633140105223,0.490254811577483,0.5562383249148959,0.0,1.0,0.22137441734373153,0.4004333013939364,0.045806716787855146,0.40880214541020915,0.013446650073539438,0.040305427586163935,0.02109039241476728,0.02648053974913968,0.04691099314161093,0.02412995505101467,0.01922036051523522
287798155,376579785,121.42569449999999,31.191578300000003,64.03546447169849,0.07246376811594203,0.46634970805542464,0.11272552952640347,0.3586717028643374,0.41726664420496495,0.48751598638275406,0.12444944824219434,0.636974129802016,0.15877286864671913,0.46427634132256784,0.5362449403560662,0.0,0.0,0.18925902999322536,0.40996990032508146,0.02998423136528707,0.3731877639060447,0.0740445108294312,0.05865767432268495,0.06543817551419578,0.08216244504851773,0.10771893790876487,0.07486917278438811,0.1095490624907639
287798155,5856836058,121.4260635,31.19222645,96.29698884304607,0.0,0.447407228901958,0.10970882248608754,0.3586717028643374,0.18404336094913804,0.2975530858206468,0.12081811103630057,0.499144057455597,0.16340031500371077,0.48504162008236995,0.5202738613219742,0.0,0.0,0.2008146987074801,0.38115104398920224,0.045583056519333774,0.39529060551017553,0.028912289707714325,0.04341427930798951,0.029541290640279824,0.03709126438519789,0.06570817912523154,0.03379880285216634,0.026921938910787875
287798155,376509792,121.42491129999999,31.1923331,208.04045769949627,0.0,0.4039515602529737,0.08264239444025567,0.0,0.6385151357200445,0.6606470262648587,0.07292761503929138,0.7718087372759826,0.06040599344065511,0.4290632584387266,0.3533584830460707,0.0,0.0,0.1413912862657983,0.34643063949729197,0.03524542333640024,0.3274946920977647,0.18579798100894312,0.043412073436322446,0.05990181964633192,0.0752111428279108,0.13323857590187194,0.06853491329729766,0.05459047638822024
856926516,287798155,121.42631965000001,31.191718350000002,95.27556766213736,0.0,0.47113821186688126,0.1099536744690028,0.3586717028643374,0.1883392701203752,0.28329084836969454,0.12096182302532733,0.45863348002560517,0.13861633140105223,0.490254811577483,0.5562383249148959,0.0,1.0,0.22137441734373153,0.4004333013939364,0.045806716787855146,0.40880214541020915,0.013446650073539438,0.040305427586163935,0.02109039241476728,0.02648053974913968,0.04691099314161093,0.02412995505101467,0.01922036051523522
856926516,376579785,121.42617525,31.19145825,143.8682677229334,0.0,0.46141874303345876,0.10929101147025719,0.3586717028643374,0.17743851828170548,0.2729588874589249,0.11965620179998257,0.4666546245592236,0.10152668599968737,0.4913975292748971,0.5424024975731262,0.0,0.9999,0.21300467183577393,0.3922936795075994,0.046436162470166874,0.4049977108124036,0.02446986293071053,0.04011565774421855,0.026401008903994817,0.03314840956737856,0.05872330506063631,0.030205941436652783,0.024060098035328232
856926516,12666645575,121.42709395,31.19152105,58.42844530402399,0.0,0.48278411769405843,0.06506303600493812,0.3586717028643374,0.2684729188002468,0.35072373948894225,0.07652373667178639,0.5234570293508275,0.15324930512386278,0.5154030505410496,0.5590829190261793,0.0,1.0,0.24529253495695913,0.39660049595318725,0.05163656016692267,0.4346247985219544,0.005782696271663022,0.0,5.87851835905218e-09,9.131196135891998e-09,7.286427776927469e-09,8.320651860135561e-09,7.410222820291246e-09
856926516,12666645401,121.4268991,31.1917105,31.519623791861356,0.0,0.47113821186688126,0.07152473512717292,0.3586717028643374,0.22335336177916407,0.3321063720079247,0.07978678882064467,0.5063480698212022,0.100671169198639,0.490254811577483,0.5562383249148959,0.0,1.0,0.20046818535715566,0.38878652485328763,0.02950174226539777,0.3758881786099632,0.19787673518929047,0.0,2.2508728313661074e-08,3.4963165962568086e-08,2.7899585097905112e-08,3.1859608267438864e-08,2.8373593823821964e-08
5856836058,287798155,121.4260635,31.19222645,96.29698884304607,0.0,0.447407228901958,0.10970882248608754,0.3586717028643374,0.18404336094913804,0.2975530858206468,0.12081811103630057,0.499144057455597,0.16340031500371077,0.48504162008236995,0.5202738613219742,0.0,0.0,0.2008146987074801,0.38115104398920224,0.045583056519333774,0.39529060551017553,0.028912289707714325,0.04341427930798951,0.029541290640279824,0.03709126438519789,0.06570817912523154,0.03379880285216634,0.026921938910787875
5856836058,5856836055,121.42703359999999,31.1930304,206.06931979066422,0.0,0.39180749885356797,0.07668817193564678,0.3586717028643374,0.6024319225454217,0.6305380978363423,0.08581398644957408,0.7174642944620303,0.10213186365626828,0.2822304650056071,0.25203413067155384,0.0,0.0,0.12080256122874483,0.3300256017895637,0.08935025831771917,0.227564790957497,0.09652789832076422,0.04307704045724345,0.046482173361037264,0.058361789345378855,0.10338949000262862,0.0531812178657171,0.04236071629067565
5856836058,5856836113,121.42630015,31.1926353,5.162583857167623,0.0,0.49906927788678196,0.06008215713494887,0.3586717028643374,0.30719905197156827,0.3857994293266133,0.07319281475496887,0.5732320609995358,0.17332086486177511,0.4798229699828916,0.4987733467767616,0.0,0.0,0.23506917551838116,0.4216772868628936,0.06324827418391717,0.399011317000271,0.019784830196819515,0.04217788823860369,0.02512145507968592,0.03154183557672641,0.05587721573737641,0.028741977388041375,0.022893999021202843
