u,v,lon,lat,length,N01,N02,N03,N06,N07,N08,N14,N15,N17,N_YP,N_GC,N_MED,N_WAIT,priority,csvi_E,csvi_S_env,csvi_S_contact,csvi_AC_phys,csvi_AC_social
467035969,62901945,121.47222095000001,31.19968135,25.325098601015654,0.0,0.1253866537043886,0.021922947856242804,0.3141348336788076,0.3115421544572242,0.4017077636873211,0.03524710180327517,0.5801877268933155,0.16011156279299635,0.3789384320682827,0.045133069621520916,0.0,0.0,0.05310111520526769,0.10674234846841103,0.08133593513712693,0.3191479807783857,0.009872989778288455,0.0
467035969,467035963,121.4725868,31.1996732,81.55512821346639,0.0,0.1253866537043886,0.021922947856242804,0.3141348336788076,0.3115421544572242,0.4017077636873211,0.03524710180327517,0.5801877268933155,0.18229414532272328,0.3789384320682827,0.045133069621520916,0.0,0.0,0.05310111520526769,0.10674234846841103,0.08133593513712693,0.3191479807783857,0.009872989778288455,0.0
467035969,467035970,121.47218255,31.199531800000003,9.316729024069824,0.0,0.1253866537043886,0.021922947856242804,0.3141348336788076,0.3115421544572242,0.4017077636873211,0.03524710180327517,0.5801877268933155,0.18229414532272328,0.3789384320682827,0.045133069621520916,0.0,0.0,0.05310111520526769,0.10674234846841103,0.08133593513712693,0.3191479807783857,0.009872989778288455,0.0
71055357,62901945,121.4720958,31.199549750000003,60.55767437573725,0.0,0.1253866537043886,0.021922947856242804,0.3141348336788076,0.3115421544572242,0.4017077636873211,0.03524710180327517,0.5801877268933155,0.16011156279299635,0.3789384320682827,0.045133069621520916,0.0,0.0,0.05310111520526769,0.10674234846841103,0.08133593513712693,0.3191479807783857,0.009872989778288455,0.0
71055357,467035970,121.47205740000001,31.1994002,28.56779242209544,0.0,0.1253866537043886,0.021922947856242804,0.3141348336788076,0.3115421544572242,0.4017077636873211,0.03524710180327517,0.5801877268933155,0.16011156279299635,0.3789384320682827,0.045133069621520916,0.0,0.0,0.05310111520526769,0.10674234846841103,0.08133593513712693,0.3191479807783857,0.009872989778288455,0.0
71055357,71055371,121.469844,31.1984321,450.11547160473106,0.0,0.4828691446096203,0.027144978649283367,0.0,0.10943053082129271,0.1847592491245817,0.01964068822588284,0.48353601582136896,0.13633406557698852,0.40684201440915213,0.27151865839530737,0.0,0.0,0.19947044970814842,0.3979525334484611,0.0507854513471867,0.3527349374238189,0.004255510356735189,0.0
62901951,62901945,121.47185445,31.2012,322.79165448165827,0.0,0.6581007201690725,0.04705545470990625,0.3153686704175304,0.24835098412416862,0.3396436454864614,0.0585905353612614,0.5296720102380514,0.15070352932415834,0.47509537766786464,0.37829739886421954,0.0,0.0,0.3256476972450269,0.5587972955906723,0.0678245574087585,0.40132564309934765,0.007871222551739434,0.0
62901951,86784828,121.47323105000001,31.1985912,955.0423384173846,0.0,0.3556545149525014,0.04900726891875985,0.3141348336788076,0.18214500478227563,0.2911330293961036,0.06162463950556145,0.5566191317781348,0.14809960770243596,0.39209148580560094,0.17329825518263914,0.0,0.0,0.13804773150300437,0.30452366321745394,0.04171142857461448,0.3232327323366257,0.0012696781449248965,0.0
62901951,623417146,121.4701848,31.205936,780.5629067465377,0.0,0.6131263882422774,0.1589703193052036,0.0,0.24555804124139932,0.34906372217302206,0.14963697650118313,0.5448631538841667,0.19808860712363663,0.579670093507912,0.4621012173924284,0.0,0.0,0.3731857939793305,0.5495110772473576,0.06050444461673802,0.4862179227621521,0.008384458099557368,0.0
86784828,62901951,121.47323105000001,31.1985912,955.0423384173846,0.0,0.3556545149525014,0.04900726891875985,0.3141348336788076,0.18214500478227563,0.2911330293961036,0.06162463950556145,0.5566191317781348,0.14809960770243596,0.39209148580560094,0.17329825518263914,0.0,0.0,0.13804773150300437,0.30452366321745394,0.04171142857461448,0.3232327323366257,0.0012696781449248965,0.0
